   0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
   0.000, 8698.830, 17356.398, 25934.576, 34400.800, 42729.357, 50901.459, 58904.397, 66730.204, 74374.244, 81834.014, 89108.256, 96196.384, 103098.139, 109813.418, 116342.182, 122684.416, 128840.116, 134809.280, 140591.907, 146187.999, 151597.554, 156820.572, 161857.055, 166707.001, 171370.410, 175847.283, 180137.620, 184241.420, 188158.684, 191889.412, 195433.603, 198791.258, 201962.376, 204946.958, 207745.004, 210356.513, 212781.486, 215019.923, 217071.823, 218937.187, 220616.014, 222108.305, 223414.060, 224533.278, 225465.960, 226212.106, 226771.715, 227144.788, 227331.324, 227331.324, 227144.788, 226771.715, 226212.106, 225465.960, 224533.278, 223414.060, 222108.305, 220616.014, 218937.187, 217071.823, 215019.923, 212781.486, 210356.513, 207745.004, 204946.958, 201962.376, 198791.258, 195433.603, 191889.412, 188158.684, 184241.420, 180137.620, 175847.283, 171370.410, 166707.001, 161857.055, 156820.572, 151597.554, 146187.999, 140591.907, 134809.280, 128840.116, 122684.416, 116342.182, 109813.418, 103098.139, 96196.384, 89108.256, 81834.014, 74374.244, 66730.204, 58904.397, 50901.459, 42729.357, 34400.800, 25934.576, 17356.398, 8698.830,    0.000,
   0.000, 17356.398, 34630.467, 51746.130, 68638.417, 85256.020, 101561.454, 117529.363, 133143.848, 148395.662, 163279.810, 177793.783, 191936.408, 205707.173, 219105.872, 232132.423, 244786.801, 257068.995, 268979.003, 280516.823, 291682.455, 302475.899, 312897.156, 322946.225, 332623.107, 341927.800, 350860.306, 359420.624, 367608.755, 375424.697, 382868.452, 389940.019, 396639.399, 402966.590, 408921.594, 414504.410, 419715.039, 424553.480, 429019.732, 433113.798, 436835.675, 440185.365, 443162.867, 445768.181, 448001.307, 449862.246, 451350.997, 452467.560, 453211.936, 453584.124, 453584.124, 453211.936, 452467.560, 451350.997, 449862.246, 448001.307, 445768.181, 443162.867, 440185.365, 436835.675, 433113.798, 429019.732, 424553.480, 419715.039, 414504.410, 408921.594, 402966.590, 396639.399, 389940.019, 382868.452, 375424.697, 367608.755, 359420.624, 350860.306, 341927.800, 332623.107, 322946.225, 312897.156, 302475.899, 291682.455, 280516.823, 268979.003, 257068.995, 244786.801, 232132.423, 219105.872, 205707.173, 191936.408, 177793.783, 163279.810, 148395.662, 133143.848, 117529.363, 101561.454, 85256.020, 68638.417, 51746.130, 34630.467, 17356.398,    0.000,
   0.000, 25934.576, 51746.130, 77320.987, 102562.063, 127392.693, 151756.867, 175616.696, 198948.423, 221738.234, 243978.665, 265665.966, 286798.386, 307375.160, 327395.977, 346860.721, 365769.348, 384121.844, 401918.206, 419158.432, 435842.522, 451970.476, 467542.293, 482557.974, 497017.519, 510920.927, 524268.199, 537059.335, 549294.334, 560973.197, 572095.924, 582662.514, 592672.968, 602127.286, 611025.467, 619367.512, 627153.421, 634383.193, 641056.829, 647174.329, 652735.692, 657740.919, 662190.010, 666082.964, 669419.782, 672200.464, 674425.009, 676093.418, 677205.691, 677761.827, 677761.827, 677205.691, 676093.418, 674425.009, 672200.464, 669419.782, 666082.964, 662190.010, 657740.919, 652735.692, 647174.329, 641056.829, 634383.193, 627153.421, 619367.512, 611025.467, 602127.286, 592672.968, 582662.514, 572095.924, 560973.197, 549294.334, 537059.335, 524268.199, 510920.927, 497017.519, 482557.974, 467542.293, 451970.476, 435842.522, 419158.432, 401918.206, 384121.844, 365769.348, 346860.721, 327395.977, 307375.160, 286798.386, 265665.966, 243978.665, 221738.234, 198948.423, 175616.696, 151756.867, 127392.693, 102562.063, 77320.987, 51746.130, 25934.576,    0.000,
   0.000, 34400.800, 68638.417, 102562.063, 136042.961, 168979.420, 201297.148, 232945.884, 263894.122, 294123.536, 323624.227, 352391.222, 380422.197, 407716.139, 434272.636, 460091.531, 485172.769, 509516.331, 533122.212, 555990.409, 578120.923, 599513.753, 620168.900, 640086.362, 659266.141, 677708.236, 695412.647, 712379.374, 728608.418, 744099.778, 758853.454, 772869.446, 786147.754, 798688.379, 810491.320, 821556.577, 831884.150, 841474.039, 850326.245, 858440.766, 865817.604, 872456.759, 878358.229, 883522.016, 887948.118, 891636.537, 894587.273, 896800.324, 898275.692, 899013.375, 899013.375, 898275.692, 896800.324, 894587.273, 891636.537, 887948.118, 883522.016, 878358.229, 872456.759, 865817.604, 858440.766, 850326.245, 841474.039, 831884.150, 821556.577, 810491.320, 798688.379, 786147.754, 772869.446, 758853.454, 744099.778, 728608.418, 712379.374, 695412.647, 677708.236, 659266.141, 640086.362, 620168.900, 599513.753, 578120.923, 555990.409, 533122.212, 509516.331, 485172.769, 460091.531, 434272.636, 407716.139, 380422.197, 352391.222, 323624.227, 294123.536, 263894.122, 232945.884, 201297.148, 168979.420, 136042.961, 102562.063, 68638.417, 34400.800,    0.000,
   0.000, 42729.357, 85256.020, 127392.693, 168979.420, 209889.893, 250031.829, 289342.806, 327783.688, 365331.714, 401974.591, 437706.142, 472523.480, 506425.348, 539411.234, 571480.942, 602634.405, 632871.600, 662192.518, 690597.158, 718085.520, 744657.604, 770313.408, 795052.934, 818876.181, 841783.149, 863773.839, 884848.250, 905006.382, 924248.235, 942573.810, 959983.106, 976476.123, 992052.861, 1006713.321, 1020457.502, 1033285.404, 1045197.028, 1056192.373, 1066271.439, 1075434.226, 1083680.734, 1091010.964, 1097424.915, 1102922.588, 1107503.982, 1111169.096, 1113917.933, 1115750.490, 1116666.769, 1116666.769, 1115750.490, 1113917.933, 1111169.096, 1107503.982, 1102922.588, 1097424.915, 1091010.964, 1083680.734, 1075434.226, 1066271.439, 1056192.373, 1045197.028, 1033285.404, 1020457.502, 1006713.321, 992052.861, 976476.123, 959983.106, 942573.810, 924248.235, 905006.382, 884848.250, 863773.839, 841783.149, 818876.181, 795052.934, 770313.408, 744657.604, 718085.520, 690597.158, 662192.518, 632871.600, 602634.405, 571480.942, 539411.234, 506425.348, 472523.480, 437706.142, 401974.591, 365331.714, 327783.688, 289342.806, 250031.829, 209889.893, 168979.420, 127392.693, 85256.020, 42729.357,    0.000,
   0.000, 50901.459, 101561.454, 151756.867, 201297.148, 250031.829, 297850.983, 344680.250, 390473.011, 435202.153, 478853.033, 521418.294, 562894.498, 603280.146, 642574.629, 680777.714, 717889.321, 753909.421, 788838.007, 822675.075, 855420.625, 887074.656, 917637.170, 947108.165, 975487.641, 1002775.600, 1028972.039, 1054076.961, 1078090.364, 1101012.249, 1122842.616, 1143581.464, 1163228.794, 1181784.606, 1199248.899, 1215621.674, 1230902.931, 1245092.669, 1258190.889, 1270197.591, 1281112.774, 1290936.439, 1299668.586, 1307309.214, 1313858.324, 1319315.916, 1323681.989, 1326956.544, 1329139.581, 1330231.099, 1330231.099, 1329139.581, 1326956.544, 1323681.989, 1319315.916, 1313858.324, 1307309.214, 1299668.586, 1290936.439, 1281112.774, 1270197.591, 1258190.889, 1245092.669, 1230902.931, 1215621.674, 1199248.899, 1181784.606, 1163228.794, 1143581.464, 1122842.616, 1101012.249, 1078090.364, 1054076.961, 1028972.039, 1002775.600, 975487.641, 947108.165, 917637.170, 887074.656, 855420.625, 822675.075, 788838.007, 753909.421, 717889.321, 680777.714, 642574.629, 603280.146, 562894.498, 521418.294, 478853.033, 435202.153, 390473.011, 344680.250, 297850.983, 250031.829, 201297.148, 151756.867, 101561.454, 50901.459,    0.000,
   0.000, 58904.397, 117529.363, 175616.696, 232945.884, 289342.806, 344680.250, 398872.166, 451864.610, 503626.208, 554140.013, 603397.514, 651394.733, 698129.935, 743602.415, 787811.906, 830758.312, 872441.602, 912861.766, 952018.800, 989912.705, 1026543.479, 1061911.123, 1096015.638, 1128857.022, 1160435.276, 1190750.399, 1219802.393, 1247591.256, 1274116.989, 1299379.593, 1323379.065, 1346115.408, 1367588.621, 1387798.703, 1406745.656, 1424429.478, 1440850.170, 1456007.732, 1469902.163, 1482533.465, 1493901.636, 1504006.678, 1512848.589, 1520427.370, 1526743.020, 1531795.541, 1535584.931, 1538111.192, 1539374.322, 1539374.322, 1538111.192, 1535584.931, 1531795.541, 1526743.020, 1520427.370, 1512848.589, 1504006.678, 1493901.636, 1482533.465, 1469902.163, 1456007.732, 1440850.170, 1424429.478, 1406745.656, 1387798.703, 1367588.621, 1346115.408, 1323379.065, 1299379.593, 1274116.989, 1247591.256, 1219802.393, 1190750.399, 1160435.276, 1128857.022, 1096015.638, 1061911.123, 1026543.479, 989912.705, 952018.800, 912861.766, 872441.602, 830758.312, 787811.906, 743602.415, 698129.935, 651394.733, 603397.514, 554140.013, 503626.208, 451864.610, 398872.166, 344680.250, 289342.806, 232945.884, 175616.696, 117529.363, 58904.397,    0.000,
   0.000, 66730.204, 133143.848, 198948.423, 263894.122, 327783.688, 390473.011, 451864.610, 511897.376, 570535.769, 627760.592, 683562.204, 737936.099, 790880.310, 842394.041, 892476.988, 941129.043, 988350.170, 1034140.358, 1078499.604, 1121427.907, 1162925.267, 1202991.683, 1241627.155, 1278831.684, 1314605.270, 1348947.912, 1381859.611, 1413340.367, 1443390.179, 1472009.047, 1499196.973, 1524953.954, 1549279.993, 1572175.087, 1593639.239, 1613672.447, 1632274.711, 1649446.033, 1665186.410, 1679495.845, 1692374.336, 1703821.883, 1713838.487, 1722424.148, 1729578.865, 1735302.638, 1739595.469, 1742457.356, 1743888.299, 1743888.299, 1742457.356, 1739595.469, 1735302.638, 1729578.865, 1722424.148, 1713838.487, 1703821.883, 1692374.336, 1679495.845, 1665186.410, 1649446.033, 1632274.711, 1613672.447, 1593639.239, 1572175.087, 1549279.993, 1524953.954, 1499196.973, 1472009.047, 1443390.179, 1413340.367, 1381859.611, 1348947.912, 1314605.270, 1278831.684, 1241627.155, 1202991.683, 1162925.267, 1121427.907, 1078499.604, 1034140.358, 988350.170, 941129.043, 892476.988, 842394.041, 790880.310, 737936.099, 683562.204, 627760.592, 570535.769, 511897.376, 451864.610, 390473.011, 327783.688, 263894.122, 198948.423, 133143.848, 66730.204,    0.000,
   0.000, 74374.244, 148395.662, 221738.234, 294123.536, 365331.714, 435202.153, 503626.208, 570535.769, 635891.228, 699671.190, 761864.911, 822467.368, 881476.371, 938891.031, 994711.009, 1048936.186, 1101566.521, 1152602.003, 1202042.627, 1249888.392, 1296139.299, 1340795.347, 1383856.536, 1425322.866, 1465194.337, 1503470.950, 1540152.704, 1575239.598, 1608731.634, 1640628.811, 1670931.130, 1699638.589, 1726751.189, 1752268.931, 1776191.814, 1798519.838, 1819253.003, 1838391.309, 1855934.757, 1871883.345, 1886237.075, 1898995.946, 1910159.958, 1919729.111, 1927703.405, 1934082.840, 1938867.417, 1942057.135, 1943651.993, 1943651.993, 1942057.135, 1938867.417, 1934082.840, 1927703.405, 1919729.111, 1910159.958, 1898995.946, 1886237.075, 1871883.345, 1855934.757, 1838391.309, 1819253.003, 1798519.838, 1776191.814, 1752268.931, 1726751.189, 1699638.589, 1670931.130, 1640628.811, 1608731.634, 1575239.598, 1540152.704, 1503470.950, 1465194.337, 1425322.866, 1383856.536, 1340795.347, 1296139.299, 1249888.392, 1202042.627, 1152602.003, 1101566.521, 1048936.186, 994711.009, 938891.031, 881476.371, 822467.368, 761864.911, 699671.190, 635891.228, 570535.769, 503626.208, 435202.153, 365331.714, 294123.536, 221738.234, 148395.662, 74374.244,    0.000,
