   0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
   0.000, 8523.632, 17012.156, 25432.441, 33754.980, 41954.963, 50012.698, 57913.421, 65646.675, 73205.457, 80585.333, 87783.648, 94798.893, 101630.260, 108277.335, 114739.920, 121017.923, 127111.304, 133020.047, 138744.145, 144283.596, 149638.399, 154808.554, 159794.061, 164594.919, 169211.129, 173642.690, 177889.603, 181951.868, 185829.484, 189522.452, 193030.771, 196354.442, 199493.465, 202447.839, 205217.565, 207802.642, 210203.072, 212418.852, 214449.985, 216296.469, 217958.304, 219435.491, 220728.030, 221835.920, 222759.162, 223497.756, 224051.701, 224420.998, 224605.646, 224605.646, 224420.998, 224051.701, 223497.756, 222759.162, 221835.920, 220728.030, 219435.491, 217958.304, 216296.469, 214449.985, 212418.852, 210203.072, 207802.642, 205217.565, 202447.839, 199493.465, 196354.442, 193030.771, 189522.452, 185829.484, 181951.868, 177889.603, 173642.690, 169211.129, 164594.919, 159794.061, 154808.554, 149638.399, 144283.596, 138744.145, 133020.047, 127111.304, 121017.923, 114739.920, 108277.335, 101630.260, 94798.893, 87783.648, 80585.333, 73205.457, 65646.675, 57913.421, 50012.698, 41954.963, 33754.980, 25432.441, 17012.156, 8523.632,    0.000,
   0.000, 17012.156, 33954.241, 50760.129, 67370.925, 83737.114, 99819.393, 115588.293, 131022.944, 146109.370, 160838.721, 175205.695, 189207.286, 202841.877, 216108.644, 229007.190, 241537.333, 253698.993, 265492.137, 276916.752, 287972.834, 298660.381, 308979.392, 318929.866, 328511.805, 337725.208, 346570.074, 355046.405, 363154.199, 370893.457, 378264.179, 385266.365, 391900.015, 398165.129, 404061.706, 409589.748, 414749.253, 419540.223, 423962.656, 428016.553, 431701.914, 435018.739, 437967.028, 440546.781, 442757.997, 444600.678, 446074.822, 447180.431, 447917.503, 448286.039, 448286.039, 447917.503, 447180.431, 446074.822, 444600.678, 442757.997, 440546.781, 437967.028, 435018.739, 431701.914, 428016.553, 423962.656, 419540.223, 414749.253, 409589.748, 404061.706, 398165.129, 391900.015, 385266.365, 378264.179, 370893.457, 363154.199, 355046.405, 346570.074, 337725.208, 328511.805, 318929.866, 308979.392, 298660.381, 287972.834, 276916.752, 265492.137, 253698.993, 241537.333, 229007.190, 216108.644, 202841.877, 189207.286, 175205.695, 160838.721, 146109.370, 131022.944, 115588.293, 99819.393, 83737.114, 67370.925, 50760.129, 33954.241, 17012.156,    0.000,
   0.000, 25432.441, 50760.129, 75884.207, 100716.629, 125183.372, 149225.679, 172799.497, 195873.626, 218427.171, 240446.906, 261924.903, 282856.667, 303239.781, 323073.016, 342355.776, 361087.789, 379268.937, 396899.170, 413978.468, 430506.825, 446484.238, 461910.706, 476786.229, 491110.807, 504884.439, 518107.126, 530778.868, 542899.665, 554469.516, 565488.422, 575956.382, 585873.398, 595239.468, 604054.592, 612318.772, 620032.006, 627194.295, 633805.638, 639866.037, 645375.490, 650333.997, 654741.560, 658598.177, 661903.849, 664658.575, 666862.356, 668515.192, 669617.083, 670168.028, 670168.028, 669617.083, 668515.192, 666862.356, 664658.575, 661903.849, 658598.177, 654741.560, 650333.997, 645375.490, 639866.037, 633805.638, 627194.295, 620032.006, 612318.772, 604054.592, 595239.468, 585873.398, 575956.382, 565488.422, 554469.516, 542899.665, 530778.868, 518107.126, 504884.439, 491110.807, 476786.229, 461910.706, 446484.238, 430506.825, 413978.468, 396899.170, 379268.937, 361087.789, 342355.776, 323073.016, 303239.781, 282856.667, 261924.903, 240446.906, 218427.171, 195873.626, 172799.497, 149225.679, 125183.372, 100716.629, 75884.207, 50760.129, 25432.441,    0.000,
   0.000, 33754.980, 67370.925, 100716.629, 133675.232, 166148.487, 198058.409, 229346.533, 259971.445, 289905.416, 319130.891, 347637.350, 375418.825, 402472.111, 428795.574, 454388.425, 479250.303, 503381.050, 526780.600, 549448.929, 571386.026, 592591.888, 613066.514, 632809.903, 651822.056, 670102.972, 687652.652, 704471.095, 720558.301, 735914.271, 750539.004, 764432.500, 777594.760, 790025.783, 801725.569, 812694.119, 822931.432, 832437.508, 841212.348, 849255.951, 856568.318, 863149.448, 868999.341, 874117.997, 878505.417, 882161.600, 885086.547, 887280.257, 888742.730, 889473.967, 889473.967, 888742.730, 887280.257, 885086.547, 882161.600, 878505.417, 874117.997, 868999.341, 863149.448, 856568.318, 849255.951, 841212.348, 832437.508, 822931.432, 812694.119, 801725.569, 790025.783, 777594.760, 764432.500, 750539.004, 735914.271, 720558.301, 704471.095, 687652.652, 670102.972, 651822.056, 632809.903, 613066.514, 592591.888, 571386.026, 549448.929, 526780.600, 503381.050, 479250.303, 454388.425, 428795.574, 402472.111, 375418.825, 347637.350, 319130.891, 289905.416, 259971.445, 229346.533, 198058.409, 166148.487, 133675.232, 100716.629, 67370.925, 33754.980,    0.000,
   0.000, 41954.963, 83737.114, 125183.372, 166148.487, 206510.346, 246172.019, 285060.837, 323125.330, 360331.033, 396656.125, 432087.532, 466617.838, 500243.058, 532961.163, 564771.172, 595672.635, 625665.356, 654749.255, 682924.300, 710190.478, 736547.786, 761996.222, 786535.785, 810166.475, 832888.293, 854701.238, 875605.310, 895600.510, 914686.837, 932864.291, 950132.873, 966492.581, 981943.418, 996485.381, 1010118.472, 1022842.690, 1034658.035, 1045564.507, 1055562.107, 1064650.834, 1072830.689, 1080101.670, 1086463.779, 1091917.016, 1096461.379, 1100096.870, 1102823.488, 1104641.234, 1105550.106, 1105550.106, 1104641.234, 1102823.488, 1100096.870, 1096461.379, 1091917.016, 1086463.779, 1080101.670, 1072830.689, 1064650.834, 1055562.107, 1045564.507, 1034658.035, 1022842.690, 1010118.472, 996485.381, 981943.418, 966492.581, 950132.873, 932864.291, 914686.837, 895600.510, 875605.310, 854701.238, 832888.293, 810166.475, 786535.785, 761996.222, 736547.786, 710190.478, 682924.300, 654749.255, 625665.356, 595672.635, 564771.172, 532961.163, 500243.058, 466617.838, 432087.532, 396656.125, 360331.033, 323125.330, 285060.837, 246172.019, 206510.346, 166148.487, 125183.372, 83737.114, 41954.963,    0.000,
   0.000, 50012.698, 99819.393, 149225.679, 198058.409, 246172.019, 293450.961, 339808.612, 385183.616, 429534.892, 472836.429, 515072.641, 556234.691, 596317.827, 635319.631, 673238.933, 710075.199, 745828.194, 780497.821, 814084.044, 846586.847, 878006.226, 908342.179, 937594.705, 965763.805, 992849.477, 1018851.723, 1043770.541, 1067605.933, 1090357.898, 1112026.436, 1132611.547, 1152113.231, 1170531.489, 1187866.319, 1204117.722, 1219285.699, 1233370.249, 1246371.371, 1258289.067, 1269123.336, 1278874.178, 1287541.594, 1295125.582, 1301626.143, 1307043.278, 1311376.985, 1314627.266, 1316794.120, 1317877.547, 1317877.547, 1316794.120, 1314627.266, 1311376.985, 1307043.278, 1301626.143, 1295125.582, 1287541.594, 1278874.178, 1269123.336, 1258289.067, 1246371.371, 1233370.249, 1219285.699, 1204117.722, 1187866.319, 1170531.489, 1152113.231, 1132611.547, 1112026.436, 1090357.898, 1067605.933, 1043770.541, 1018851.723, 992849.477, 965763.805, 937594.705, 908342.179, 878006.226, 846586.847, 814084.044, 780497.821, 745828.194, 710075.199, 673238.933, 635319.631, 596317.827, 556234.691, 515072.641, 472836.429, 429534.892, 385183.616, 339808.612, 293450.961, 246172.019, 198058.409, 149225.679, 99819.393, 50012.698,    0.000,
   0.000, 57913.421, 115588.293, 172799.497, 229346.533, 285060.837, 339808.612, 393489.551, 446032.605, 497390.206, 547532.233, 596440.643, 644105.199, 690520.401, 735683.450, 779592.990, 822248.403, 863649.417, 903795.921, 942687.870, 980325.249, 1016708.052, 1051836.275, 1085709.920, 1118328.986, 1149693.472, 1179803.378, 1208658.705, 1236259.453, 1262605.621, 1287697.210, 1311534.219, 1334116.649, 1355444.500, 1375517.771, 1394336.462, 1411900.574, 1428210.107, 1443265.060, 1457065.434, 1469611.229, 1480902.444, 1490939.079, 1499721.135, 1507248.612, 1513521.509, 1518539.827, 1522303.565, 1524812.724, 1526067.303, 1526067.303, 1524812.724, 1522303.565, 1518539.827, 1513521.509, 1507248.612, 1499721.135, 1490939.079, 1480902.444, 1469611.229, 1457065.434, 1443265.060, 1428210.107, 1411900.574, 1394336.462, 1375517.771, 1355444.500, 1334116.649, 1311534.219, 1287697.210, 1262605.621, 1236259.453, 1208658.705, 1179803.378, 1149693.472, 1118328.986, 1085709.920, 1051836.275, 1016708.052, 980325.249, 942687.870, 903795.921, 863649.417, 822248.403, 779592.990, 735683.450, 690520.401, 644105.199, 596440.643, 547532.233, 497390.206, 446032.605, 393489.551, 339808.612, 285060.837, 229346.533, 172799.497, 115588.293, 57913.421,    0.000,
   0.000, 65646.675, 131022.944, 195873.626, 259971.445, 323125.330, 385183.616, 446032.605, 505591.762, 563807.167, 620644.680, 676083.848, 730113.070, 782726.111, 833919.796, 883692.593, 932043.797, 978973.102, 1024480.382, 1068565.587, 1111228.697, 1152469.708, 1192288.615, 1230685.419, 1267660.119, 1303212.715, 1337343.208, 1370051.596, 1401337.881, 1431202.062, 1459644.139, 1486664.112, 1512261.982, 1536437.747, 1559191.409, 1580522.967, 1600432.421, 1618919.771, 1635985.017, 1651628.159, 1665849.198, 1678648.133, 1690024.963, 1699979.690, 1708512.313, 1715622.833, 1721311.248, 1725577.560, 1728421.767, 1729843.871, 1729843.871, 1728421.767, 1725577.560, 1721311.248, 1715622.833, 1708512.313, 1699979.690, 1690024.963, 1678648.133, 1665849.198, 1651628.159, 1635985.017, 1618919.771, 1600432.421, 1580522.967, 1559191.409, 1536437.747, 1512261.982, 1486664.112, 1459644.139, 1431202.062, 1401337.881, 1370051.596, 1337343.208, 1303212.715, 1267660.119, 1230685.419, 1192288.615, 1152469.708, 1111228.697, 1068565.587, 1024480.382, 978973.102, 932043.797, 883692.593, 833919.796, 782726.111, 730113.070, 676083.848, 620644.680, 563807.167, 505591.762, 446032.605, 385183.616, 323125.330, 259971.445, 195873.626, 131022.944, 65646.675,    0.000,
   0.000, 73205.457, 146109.370, 218427.171, 289905.416, 360331.033, 429534.892, 497390.206, 563807.167, 628725.649, 692107.583, 753930.161, 814180.446, 872851.488, 929939.746, 985443.509, 1039361.994, 1091694.860, 1142441.964, 1191603.252, 1239178.702, 1285168.308, 1329572.066, 1372389.976, 1413622.038, 1453268.251, 1491328.615, 1527803.131, 1562691.799, 1595994.618, 1627711.588, 1657842.710, 1686387.984, 1713347.408, 1738720.985, 1762508.713, 1784710.592, 1805326.623, 1824356.805, 1841801.139, 1857659.624, 1871932.261, 1884619.049, 1895719.989, 1905235.080, 1913164.322, 1919507.717, 1924265.262, 1927436.959, 1929022.808, 1929022.808, 1927436.959, 1924265.262, 1919507.717, 1913164.322, 1905235.080, 1895719.989, 1884619.049, 1871932.261, 1857659.624, 1841801.139, 1824356.805, 1805326.623, 1784710.592, 1762508.713, 1738720.985, 1713347.408, 1686387.984, 1657842.710, 1627711.588, 1595994.618, 1562691.799, 1527803.131, 1491328.615, 1453268.251, 1413622.038, 1372389.976, 1329572.066, 1285168.308, 1239178.702, 1191603.252, 1142441.964, 1091694.860, 1039361.994, 985443.509, 929939.746, 872851.488, 814180.446, 753930.161, 692107.583, 628725.649, 563807.167, 497390.206, 429534.892, 360331.033, 289905.416, 218427.171, 146109.370, 73205.457,    0.000,
