   0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,
   0.000, 8999.905, 17941.814, 26776.046, 35466.084, 43988.820, 52331.616, 60488.465, 68456.879, 76235.953, 83825.398, 91225.132, 98435.135, 105455.403, 112285.933, 118926.726, 125377.783, 131639.102, 137710.685, 143592.531, 149284.639, 154787.011, 160099.646, 165222.543, 170155.704, 174899.128, 179452.815, 183816.765, 187990.978, 191975.454, 195770.193, 199375.195, 202790.461, 206015.989, 209051.780, 211897.834, 214554.152, 217020.732, 219297.576, 221384.682, 223282.052, 224989.684, 226507.580, 227835.739, 228974.160, 229922.845, 230681.793, 231251.004, 231630.478, 231820.215, 231820.215, 231630.478, 231251.004, 230681.793, 229922.845, 228974.160, 227835.739, 226507.580, 224989.684, 223282.052, 221384.682, 219297.576, 217020.732, 214554.152, 211897.834, 209051.780, 206015.989, 202790.461, 199375.195, 195770.193, 191975.454, 187990.978, 183816.765, 179452.815, 174899.128, 170155.704, 165222.543, 160099.646, 154787.011, 149284.639, 143592.531, 137710.685, 131639.102, 125377.783, 118926.726, 112285.933, 105455.403, 98435.135, 91225.132, 83825.398, 76235.953, 68456.879, 60488.465, 52331.616, 43988.820, 35466.084, 26776.046, 17941.814, 8999.905,    0.000,
   0.000, 17941.814, 35768.006, 53379.534, 70703.601, 87694.139, 104325.954, 120587.073, 136472.537, 151980.541, 167110.509, 181862.279, 196235.809, 210231.090, 223848.120, 237086.900, 249947.429, 262429.708, 274533.735, 286259.512, 297607.037, 308576.312, 319167.336, 329380.109, 339214.631, 348670.903, 357748.923, 366448.693, 374770.212, 382713.480, 390278.497, 397465.263, 404273.779, 410704.043, 416756.057, 422429.820, 427725.332, 432642.593, 437181.603, 441342.362, 445124.871, 448529.129, 451555.135, 454202.891, 456472.397, 458363.651, 459876.654, 461011.407, 461767.909, 462146.159, 462146.159, 461767.909, 461011.407, 459876.654, 458363.651, 456472.397, 454202.891, 451555.135, 448529.129, 445124.871, 441342.362, 437181.603, 432642.593, 427725.332, 422429.820, 416756.057, 410704.043, 404273.779, 397465.263, 390278.497, 382713.480, 374770.212, 366448.693, 357748.923, 348670.903, 339214.631, 329380.109, 319167.336, 308576.312, 297607.037, 286259.512, 274533.735, 262429.708, 249947.429, 237086.900, 223848.120, 210231.090, 196235.809, 181862.279, 167110.509, 151980.541, 136472.537, 120587.073, 104325.954, 87694.139, 70703.601, 53379.534, 35768.006, 17941.814,    0.000,
   0.000, 26776.046, 53379.534, 79662.656, 105516.766, 130873.120, 155694.116, 179961.893, 203669.046, 226812.887, 249392.554, 271407.805, 292858.578, 313744.861, 334066.650, 353823.945, 373016.746, 391645.052, 409708.865, 427208.183, 444143.007, 460513.337, 476319.173, 491560.515, 506237.363, 520349.716, 533897.575, 546880.941, 559299.812, 571154.189, 582444.072, 593169.460, 603330.355, 612926.755, 621958.661, 630426.073, 638328.991, 645667.415, 652441.345, 658650.780, 664295.722, 669376.169, 673892.122, 677843.581, 681230.546, 684053.017, 686310.993, 688004.476, 689133.464, 689697.958, 689697.958, 689133.464, 688004.476, 686310.993, 684053.017, 681230.546, 677843.581, 673892.122, 669376.169, 664295.722, 658650.780, 652441.345, 645667.415, 638328.991, 630426.073, 621958.661, 612926.755, 603330.355, 593169.460, 582444.072, 571154.189, 559299.812, 546880.941, 533897.575, 520349.716, 506237.363, 491560.515, 476319.173, 460513.337, 444143.007, 427208.183, 409708.865, 391645.052, 373016.746, 353823.945, 334066.650, 313744.861, 292858.578, 271407.805, 249392.554, 226812.887, 203669.046, 179961.893, 155694.116, 130873.120, 105516.766, 79662.656, 53379.534, 26776.046,    0.000,
   0.000, 35466.084, 70703.601, 105516.766, 139761.675, 173347.275, 206223.765, 238367.489, 269768.642, 300423.663, 330331.410, 359491.564, 387904.043, 415568.829, 442485.919, 468655.313, 494077.009, 518751.008, 542677.311, 565855.916, 588286.825, 609970.036, 630905.551, 651093.368, 670533.489, 689225.913, 707170.640, 724367.670, 740817.002, 756518.638, 771472.577, 785678.819, 799137.365, 811848.213, 823811.364, 835026.818, 845494.576, 855214.636, 864186.999, 872411.666, 879888.635, 886617.908, 892599.483, 897833.362, 902319.544, 906058.028, 909048.816, 911291.907, 912787.301, 913534.998, 913534.998, 912787.301, 911291.907, 909048.816, 906058.028, 902319.544, 897833.362, 892599.483, 886617.908, 879888.635, 872411.666, 864186.999, 855214.636, 845494.576, 835026.818, 823811.364, 811848.213, 799137.365, 785678.819, 771472.577, 756518.638, 740817.002, 724367.670, 707170.640, 689225.913, 670533.489, 651093.368, 630905.551, 609970.036, 588286.825, 565855.916, 542677.311, 518751.008, 494077.009, 468655.313, 442485.919, 415568.829, 387904.043, 359491.564, 330331.410, 300423.663, 269768.642, 238367.489, 206223.765, 173347.275, 139761.675, 105516.766, 70703.601, 35466.084,    0.000,
   0.000, 43988.820, 87694.139, 130873.120, 173347.275, 215003.676, 255780.557, 295648.582, 334595.591, 372617.166, 409711.896, 445879.381, 481119.521, 515432.294, 548817.696, 581275.726, 612806.383, 643409.668, 673085.581, 701834.122, 729655.290, 756549.086, 782515.510, 807554.561, 831666.241, 854850.548, 877107.482, 898437.045, 918839.235, 938314.053, 956861.498, 974481.572, 991174.273, 1006939.601, 1021777.558, 1035688.142, 1048671.354, 1060727.193, 1071855.661, 1082056.756, 1091330.479, 1099676.829, 1107095.807, 1113587.413, 1119151.647, 1123788.508, 1127497.997, 1130280.114, 1132134.859, 1133062.231, 1133062.231, 1132134.859, 1130280.114, 1127497.997, 1123788.508, 1119151.647, 1113587.413, 1107095.807, 1099676.829, 1091330.479, 1082056.756, 1071855.661, 1060727.193, 1048671.354, 1035688.142, 1021777.558, 1006939.601, 991174.273, 974481.572, 956861.498, 938314.053, 918839.235, 898437.045, 877107.482, 854850.548, 831666.241, 807554.561, 782515.510, 756549.086, 729655.290, 701834.122, 673085.581, 643409.668, 612806.383, 581275.726, 548817.696, 515432.294, 481119.521, 445879.381, 409711.896, 372617.166, 334595.591, 295648.582, 255780.557, 215003.676, 173347.275, 130873.120, 87694.139, 43988.820,    0.000,
   0.000, 52331.616, 104325.954, 155694.116, 206223.765, 255780.557, 304291.017, 351720.247, 398053.783, 443286.372, 487416.333, 530443.192, 572366.830, 613187.220, 652904.358, 691518.242, 729028.872, 765436.248, 800740.370, 834941.239, 868038.854, 900033.215, 930924.322, 960712.175, 989396.775, 1016978.120, 1043456.212, 1068831.050, 1093102.634, 1116270.965, 1138336.041, 1159297.864, 1179156.433, 1197911.748, 1215563.809, 1232112.616, 1247558.170, 1261900.470, 1275139.516, 1287275.308, 1298307.846, 1308237.131, 1317063.161, 1324785.938, 1331405.461, 1336921.730, 1341334.745, 1344644.507, 1346851.014, 1347954.268, 1347954.268, 1346851.014, 1344644.507, 1341334.745, 1336921.730, 1331405.461, 1324785.938, 1317063.161, 1308237.131, 1298307.846, 1287275.308, 1275139.516, 1261900.470, 1247558.170, 1232112.616, 1215563.809, 1197911.748, 1179156.433, 1159297.864, 1138336.041, 1116270.965, 1093102.634, 1068831.050, 1043456.212, 1016978.120, 989396.775, 960712.175, 930924.322, 900033.215, 868038.854, 834941.239, 800740.370, 765436.248, 729028.872, 691518.242, 652904.358, 613187.220, 572366.830, 530443.192, 487416.333, 443286.372, 398053.783, 351720.247, 304291.017, 255780.557, 206223.765, 155694.116, 104325.954, 52331.616,    0.000,
   0.000, 60488.465, 120587.073, 179961.893, 238367.489, 295648.582, 351720.247, 406542.150, 460097.576, 512380.451, 563388.835, 613122.179, 661580.345, 708763.304, 754671.049, 799303.579, 842660.894, 884742.994, 925549.878, 965081.548, 1003338.002, 1040319.241, 1076025.265, 1110456.074, 1143611.668, 1175492.046, 1206097.209, 1235427.158, 1263481.891, 1290261.409, 1315765.712, 1339994.799, 1362948.672, 1384627.329, 1405030.772, 1424158.999, 1442012.011, 1458589.808, 1473892.389, 1487919.756, 1500671.907, 1512148.844, 1522350.565, 1531277.071, 1538928.362, 1545304.437, 1550405.298, 1554230.943, 1556781.374, 1558056.589, 1558056.589, 1556781.374, 1554230.943, 1550405.298, 1545304.437, 1538928.362, 1531277.071, 1522350.565, 1512148.844, 1500671.907, 1487919.756, 1473892.389, 1458589.808, 1442012.011, 1424158.999, 1405030.772, 1384627.329, 1362948.672, 1339994.799, 1315765.712, 1290261.409, 1263481.891, 1235427.158, 1206097.209, 1175492.046, 1143611.668, 1110456.074, 1076025.265, 1040319.241, 1003338.002, 965081.548, 925549.878, 884742.994, 842660.894, 799303.579, 754671.049, 708763.304, 661580.345, 613122.179, 563388.835, 512380.451, 460097.576, 406542.150, 351720.247, 295648.582, 238367.489, 179961.893, 120587.073, 60488.465,    0.000,
   0.000, 68456.879, 136472.537, 203669.046, 269768.642, 334595.591, 398053.783, 460097.576, 520708.051, 579878.339, 637606.241, 693891.138, 748732.873, 802131.413, 854086.751, 904598.885, 953667.816, 1001293.542, 1047476.065, 1092215.384, 1135511.499, 1177364.410, 1217774.117, 1256740.621, 1294263.921, 1330344.016, 1364980.908, 1398174.597, 1429925.081, 1460232.361, 1489096.438, 1516517.311, 1542494.980, 1567029.445, 1590120.707, 1611768.764, 1631973.618, 1650735.268, 1668053.714, 1683928.956, 1698360.994, 1711349.829, 1722895.459, 1732997.886, 1741657.109, 1748873.128, 1754645.944, 1758975.555, 1761861.963, 1763305.167, 1763305.167, 1761861.963, 1758975.555, 1754645.944, 1748873.128, 1741657.109, 1732997.886, 1722895.459, 1711349.829, 1698360.994, 1683928.956, 1668053.714, 1650735.268, 1631973.618, 1611768.764, 1590120.707, 1567029.445, 1542494.980, 1516517.311, 1489096.438, 1460232.361, 1429925.081, 1398174.597, 1364980.908, 1330344.016, 1294263.921, 1256740.621, 1217774.117, 1177364.410, 1135511.499, 1092215.384, 1047476.065, 1001293.542, 953667.816, 904598.885, 854086.751, 802131.413, 748732.873, 693891.138, 637606.241, 579878.339, 520708.051, 460097.576, 398053.783, 334595.591, 269768.642, 203669.046, 136472.537, 68456.879,    0.000,
   0.000, 76235.953, 151980.541, 226812.887, 300423.663, 372617.166, 443286.372, 512380.451, 579878.339, 645772.383, 710060.139, 772740.914, 833814.536, 893280.966, 951140.198, 1007392.228, 1062037.058, 1115074.687, 1166505.115, 1216328.342, 1264544.368, 1311153.193, 1356154.818, 1399549.241, 1441336.464, 1481516.486, 1520089.307, 1557054.927, 1592413.346, 1626164.564, 1658308.582, 1688845.399, 1717775.014, 1745097.429, 1770812.643, 1794920.656, 1817421.468, 1838315.080, 1857601.490, 1875280.700, 1891352.709, 1905817.516, 1918675.123, 1929925.530, 1939568.735, 1947604.739, 1954033.543, 1958855.145, 1962069.547, 1963676.748, 1963676.748, 1962069.547, 1958855.145, 1954033.543, 1947604.739, 1939568.735, 1929925.530, 1918675.123, 1905817.516, 1891352.709, 1875280.700, 1857601.490, 1838315.080, 1817421.468, 1794920.656, 1770812.643, 1745097.429, 1717775.014, 1688845.399, 1658308.582, 1626164.564, 1592413.346, 1557054.927, 1520089.307, 1481516.486, 1441336.464, 1399549.241, 1356154.818, 1311153.193, 1264544.368, 1216328.342, 1166505.115, 1115074.687, 1062037.058, 1007392.228, 951140.198, 893280.966, 833814.536, 772740.914, 710060.139, 645772.383, 579878.339, 512380.451, 443286.372, 372617.166, 300423.663, 226812.887, 151980.541, 76235.953,    0.000,
